channel,start_position,group1,group2,mean_diff,t_stat,p_uncorrected,p_bonf,reject
045,33,14,15,0.04138297219038556,0.04631961155299478,0.963482994403829,1.0,False
045,33,14,16,0.6623355535054403,0.928705322195201,0.3623537276744875,1.0,False
045,33,15,16,0.6209525813150547,0.7353091424113088,0.4711847289937179,1.0,False
045,34,11,12,0.044084984705502706,0.04909062176237685,0.9614103288156277,1.0,False
045,34,11,13,0.7944188142392052,1.073605338889549,0.2975586368690855,1.0,False
045,34,11,15,0.19845153013727312,0.25283008031341697,0.8027825588377616,1.0,False
045,34,11,16,0.5390557605353221,0.5617713597712355,0.5794832030638499,1.0,False
045,34,12,13,0.7503338295337025,1.0307805748020726,0.3233909576717908,1.0,False
045,34,12,15,0.15436654543177042,0.1995447806736255,0.8445640178123396,1.0,False
045,34,12,16,0.4949707758298194,0.5208457875371313,0.6083805908829603,1.0,False
045,34,13,15,-0.5959672841019321,-1.0228031130486126,0.31438366111166094,1.0,False
045,34,13,16,-0.2553630537038831,-0.31816654190024024,0.7537873152436202,1.0,False
045,34,15,16,0.340604230398049,0.4034429042102492,0.6903319594477088,1.0,False
045,35,11,12,0.19003624129803853,0.2306342337965479,0.8197249316567728,1.0,False
045,35,11,13,1.7798800671131065,2.09000654142275,0.047337735627876076,0.47337735627876076,False
045,35,11,14,-1.326080083206274,-1.2268725039133261,0.23745110707291245,1.0,False
045,35,11,16,0.40055570137094954,0.39522848410824635,0.6964367874460096,1.0,False
045,35,12,13,1.589843825815068,2.4269436618760993,0.0214551129288104,0.214551129288104,False
045,35,12,14,-1.5161163245043126,-1.623446034182846,0.1326446433193204,1.0,False
045,35,12,16,0.210519460072911,0.24622199831741037,0.8084866857602482,1.0,False
045,35,13,14,-3.1059601503193806,-3.2408952985354182,0.007007228944116303,0.07007228944116303,False
045,35,13,16,-1.379324365742157,-1.5644476767943725,0.134651097112342,1.0,False
045,35,14,16,1.7266357845772236,1.562995126571015,0.1380793947326948,1.0,False
045,36,11,12,0.011132862034217705,0.014107702251197994,0.9888888070411519,1.0,False
045,36,11,13,-1.5652501992991117,-1.7128326478415687,0.10550188569044579,1.0,False
045,36,11,14,-0.5188315556533554,-0.7046434621795449,0.4869906462107708,1.0,False
045,36,11,15,-1.6191226141015274,-2.5877028893017773,0.015488452851918702,0.15488452851918702,False
045,36,12,13,-1.5763830613333294,-1.5397994655317386,0.13991904705104102,1.0,False
045,36,12,14,-0.5299644176875731,-0.6098694343118692,0.5481167120880179,1.0,False
045,36,12,15,-1.630255476135745,-2.0968329954233966,0.05064023720143073,0.5064023720143073,False
045,36,13,14,1.0464186436457563,1.0638528083534304,0.30035019821398184,1.0,False
045,36,13,15,-0.05387241480241567,-0.05960676619337655,0.9532277109690613,1.0,False
045,36,14,15,-1.100291058448172,-1.5201485764212312,0.14137569373136935,1.0,False
